"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test deleting a non-existent category returns None.","2","Test deleting a non-existent category","tests.unit","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestCategoryService","test_category_service","",""
"Test deleting non-existent question returns 404.","7","Test deleting a non-existent question","tests.integration","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test creating a new question.","4","Test creating a new question successfully","tests.unit","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestQuestionService","test_question_service","",""
"Test getting non-existent question returns 404.","7","Test getting a non-existent question","tests.integration","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting all questions.","5","Test getting a list of all questions","tests.unit","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestQuestionService","test_question_service","",""
"Test getting non-existent question by text returns None.","2","Test getting a non-existent question by text","tests.unit","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestQuestionService","test_question_service","",""
"Test for the successful creation of a question.","23","test_create_question","tests.e2e","Sun Sep 14 11:02:11 GMT 2025","passed","Sun Sep 14 11:02:11 GMT 2025","TestQuestionsAPI","test_questions_api","",""
"A cascade deletion test for questions when deleting a category.","25","Test cascade deletion of questions when a category is deleted","tests.integration","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test deleting a question.","12","Test successful question deletion","tests.integration","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"The deletion test for a non-existent category should return a 404.","8","Test deleting a non-existent category","tests.integration","Sun Sep 14 11:02:11 GMT 2025","passed","Sun Sep 14 11:02:11 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test that root endpoint is accessible.","13","test_root_endpoint","tests.e2e","Sun Sep 14 11:02:11 GMT 2025","passed","Sun Sep 14 11:02:11 GMT 2025","TestHealthCheck","test_health","",""
"Test creating a new category.","4","Test creating a new category successfully","tests.unit","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestCategoryService","test_category_service","",""
"Test successful question creation.","8","Test successful question creation","tests.integration","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting a category by name is case insensitive.","3","Test getting a category by name is case-insensitive","tests.unit","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting questions by category.","35","Test filtering questions by category ID","tests.integration","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting a category by name.","5","Test getting a category by its name","tests.unit","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestCategoryService","test_category_service","",""
"Test deleting a question.","4","Test deleting an existing question","tests.unit","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestQuestionService","test_question_service","",""
"A test for successfully deleting a category.","12","Test successful category deletion","tests.integration","Sun Sep 14 11:02:11 GMT 2025","passed","Sun Sep 14 11:02:11 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test updating a question.","11","Test successful question update","tests.integration","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test deleting a category.","4","Test deleting an existing category","tests.unit","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestCategoryService","test_category_service","",""
"Test updating a question.","4","Test updating an existing question","tests.unit","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestQuestionService","test_question_service","",""
"A test of a successful category update.","10","Test successful category update","tests.integration","Sun Sep 14 11:02:11 GMT 2025","passed","Sun Sep 14 11:02:11 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test that health endpoint returns correct status.","13","test_health_endpoint","tests.e2e","Sun Sep 14 11:02:11 GMT 2025","passed","Sun Sep 14 11:02:11 GMT 2025","TestHealthCheck","test_health","",""
"The test for getting a non-existent category should return a 404.","8","Test getting a non-existent category","tests.integration","Sun Sep 14 11:02:11 GMT 2025","passed","Sun Sep 14 11:02:11 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test that creating duplicate question fails.","15","Test failure when creating a duplicate question","tests.integration","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting a non-existent question returns None.","1","Test getting a non-existent question by ID","tests.unit","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestQuestionService","test_question_service","",""
"Test for getting 404 errors when requesting a non-existent category.","12","test_read_nonexistent_category","tests.e2e","Sun Sep 14 11:02:11 GMT 2025","passed","Sun Sep 14 11:02:11 GMT 2025","TestCategoriesAPI","test_categories_api","",""
"The test of successful category creation.","27","Test successful category creation","tests.integration","Sun Sep 14 11:02:11 GMT 2025","passed","Sun Sep 14 11:02:11 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test getting categories with pagination.","9","Test getting categories with pagination","tests.unit","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestCategoryService","test_category_service","",""
"Test updating non-existent question returns 404.","8","Test updating a non-existent question","tests.integration","Sun Sep 14 11:02:12 GMT 2025","passed","Sun Sep 14 11:02:12 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
