"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test creating a new question.","4","Test creating a new question successfully","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionService","test_question_service","",""
"Test updating a question.","3","Test updating an existing question","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionService","test_question_service","",""
"Test getting a non-existent category by name returns None.","1","Test getting a non-existent category by name","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoryService","test_category_service","",""
"A test for successfully deleting a category.","10","Test successful category deletion","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"The test of getting a category by ID.","4","Test getting a category by its ID","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test deleting a non-existent category returns None.","1","Test deleting a non-existent category","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoryService","test_category_service","",""
"An update test for a non-existent category should return a 404.","6","Test updating a non-existent category","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test getting all questions.","22","Test getting a list of all questions","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting questions by category.","27","Test filtering questions by category ID","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting questions by category.","8","Test filtering questions by category","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionService","test_question_service","",""
"Test successful question creation.","6","Test successful question creation","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting question by ID.","4","Test getting a single question by its ID","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test deleting a category.","4","Test deleting an existing category","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoryService","test_category_service","",""
"The test for getting a non-existent category should return a 404.","6","Test getting a non-existent category","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test getting question by text is case insensitive.","3","Test getting a question by text is case-insensitive","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionService","test_question_service","",""
"Test updating a category.","4","Test updating an existing category","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting categories with pagination.","7","Test getting categories with pagination","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoryService","test_category_service","",""
"Test creating a new category.","3","Test creating a new category successfully","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting a category by name is case insensitive.","3","Test getting a category by name is case-insensitive","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoryService","test_category_service","",""
"Test updating a non-existent category returns None.","2","Test updating a non-existent category","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting a category by name.","3","Test getting a category by its name","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting a question by ID.","3","Test getting an existing question by ID","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionService","test_question_service","",""
"Test updating a non-existent question returns None.","2","Test updating a non-existent question","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionService","test_question_service","",""
"Test deleting non-existent question returns 404.","5","Test deleting a non-existent question","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting all categories.","4","Test getting a list of all categories","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoryService","test_category_service","",""
"Test deleting a question.","4","Test deleting an existing question","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionService","test_question_service","",""
"Test getting all questions.","5","Test getting a list of all questions","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionService","test_question_service","",""
"Test updating a question.","9","Test successful question update","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test deleting a question.","11","Test successful question deletion","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test that health endpoint returns correct status.","11","test_health_endpoint","tests.e2e","Fri Sep 12 16:23:04 GMT 2025","passed","Fri Sep 12 16:23:04 GMT 2025","TestHealthCheck","test_health","",""
"A test of a successful category update.","9","Test successful category update","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test for the successful creation of a question.","19","test_create_question","tests.e2e","Fri Sep 12 16:23:04 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionsAPI","test_questions_api","",""
"Test partial update of category.","2","Test partial update of a category","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting non-existent question by text returns None.","2","Test getting a non-existent question by text","tests.unit","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionService","test_question_service","",""
"A cascade deletion test for questions when deleting a category.","22","Test cascade deletion of questions when a category is deleted","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test that creating duplicate question fails.","11","Test failure when creating a duplicate question","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test updating question's category.","12","Test updating a question's category","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test for getting 404 errors when requesting a non-existent category.","11","test_read_nonexistent_category","tests.e2e","Fri Sep 12 16:23:04 GMT 2025","passed","Fri Sep 12 16:23:04 GMT 2025","TestCategoriesAPI","test_categories_api","",""
"Test getting non-existent question returns 404.","6","Test getting a non-existent question","tests.integration","Fri Sep 12 16:23:05 GMT 2025","passed","Fri Sep 12 16:23:05 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
