"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test deleting non-existent question returns 404.","7","Test deleting a non-existent question","tests.integration","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test for successful retrieval of a question by ID.","13","test_read_question_by_id","tests.e2e","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestQuestionsAPI","test_questions_api","",""
"Test getting a question by ID.","4","Test getting an existing question by ID","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestQuestionService","test_question_service","",""
"Test updating question's category.","14","Test updating a question's category","tests.integration","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test updating a non-existent category returns None.","2","Test updating a non-existent category","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestCategoryService","test_category_service","",""
"The test of successful category creation.","26","Test successful category creation","tests.integration","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test deleting a non-existent category returns None.","1","Test deleting a non-existent category","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestCategoryService","test_category_service","",""
"A test that verifies the impossibility of creating a duplicate category.","17","Test failure when creating a duplicate category","tests.integration","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test getting a non-existent category returns None.","1","Test getting a non-existent category by ID","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestCategoryService","test_category_service","",""
"Test updating non-existent question returns 404.","7","Test updating a non-existent question","tests.integration","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting all questions.","23","Test getting a list of all questions","tests.integration","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test creating a new category.","4","Test creating a new category successfully","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestCategoryService","test_category_service","",""
"An update test for a non-existent category should return a 404.","6","Test updating a non-existent category","tests.integration","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"A cascade deletion test for questions when deleting a category.","23","Test cascade deletion of questions when a category is deleted","tests.integration","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test getting non-existent question by text returns None.","1","Test getting a non-existent question by text","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestQuestionService","test_question_service","",""
"Test partial update of question.","3","Test partial update of a question","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestQuestionService","test_question_service","",""
"Test getting a category by ID.","4","Test getting an existing category by ID","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestCategoryService","test_category_service","",""
"A test of a successful category update.","9","Test successful category update","tests.integration","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test partial update of category.","2","Test partial update of a category","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestCategoryService","test_category_service","",""
"Test deleting a category.","5","Test deleting an existing category","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestCategoryService","test_category_service","",""
"Test deleting a non-existent question returns None.","1","Test deleting a non-existent question","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestQuestionService","test_question_service","",""
"Test getting a non-existent question returns None.","1","Test getting a non-existent question by ID","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestQuestionService","test_question_service","",""
"Test getting question by text is case insensitive.","4","Test getting a question by text is case-insensitive","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestQuestionService","test_question_service","",""
"Test successful question creation.","7","Test successful question creation","tests.integration","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test updating a question.","4","Test updating an existing question","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestQuestionService","test_question_service","",""
"
Test for successful retrieval of a category by ID.

The `managed_category` fixture provides the ID of an already created category.
","16","test_read_category_by_id","tests.e2e","Sat Sep 27 07:18:22 GMT 2025","passed","Sat Sep 27 07:18:22 GMT 2025","TestCategoriesAPI","test_categories_api","",""
"Test getting non-existent question returns 404.","6","Test getting a non-existent question","tests.integration","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting categories with pagination.","9","Test getting categories with pagination","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestCategoryService","test_category_service","",""
"Test updating a category.","5","Test updating an existing category","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestCategoryService","test_category_service","",""
"Test successful deletion of a question.","42","test_delete_question","tests.e2e","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestQuestionsAPI","test_questions_api","",""
"Test updating a non-existent question returns None.","2","Test updating a non-existent question","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestQuestionService","test_question_service","",""
"The test for getting a non-existent category should return a 404.","7","Test getting a non-existent category","tests.integration","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test for getting 404 errors when requesting a non-existent category.","11","test_read_nonexistent_category","tests.e2e","Sat Sep 27 07:18:22 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestCategoriesAPI","test_categories_api","",""
"Test that root endpoint is accessible.","12","test_root_endpoint","tests.e2e","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestHealthCheck","test_health","",""
"Test getting all categories.","6","Test getting a list of all categories","tests.unit","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestCategoryService","test_category_service","",""
"Test deleting a question.","12","Test successful question deletion","tests.integration","Sat Sep 27 07:18:24 GMT 2025","passed","Sat Sep 27 07:18:24 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"The test of getting a category by ID.","4","Test getting a category by its ID","tests.integration","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test that creating duplicate question fails.","13","Test failure when creating a duplicate question","tests.integration","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test that health endpoint returns correct status.","15","test_health_endpoint","tests.e2e","Sat Sep 27 07:18:23 GMT 2025","passed","Sat Sep 27 07:18:23 GMT 2025","TestHealthCheck","test_health","",""
