"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test deleting a non-existent category returns None.","2","Test deleting a non-existent category","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestCategoryService","test_category_service","",""
"Test updating question's category.","13","Test updating a question's category","tests.integration","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test updating a question.","8","Test successful question update","tests.integration","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test partial update of question.","4","Test partial update of a question","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionService","test_question_service","",""
"Test updating a question.","4","Test updating an existing question","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionService","test_question_service","",""
"Test getting all questions.","5","Test getting a list of all questions","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionService","test_question_service","",""
"Test getting a question by ID.","5","Test getting an existing question by ID","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionService","test_question_service","",""
"Test getting a non-existent category by name returns None.","2","Test getting a non-existent category by name","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestCategoryService","test_category_service","",""
"Test getting questions by category.","8","Test filtering questions by category","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionService","test_question_service","",""
"A test that verifies the impossibility of creating a duplicate category.","15","Test failure when creating a duplicate category","tests.integration","Thu Dec 11 12:21:09 UTC 2025","passed","Thu Dec 11 12:21:09 UTC 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test getting non-existent question returns 404.","6","Test getting a non-existent question","tests.integration","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting all categories.","4","Test getting a list of all categories","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestCategoryService","test_category_service","",""
"Test getting question by text is case insensitive.","3","Test getting a question by text is case-insensitive","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionService","test_question_service","",""
"Test getting questions from a category with no questions.","15","test_get_questions_empty_category","tests.e2e","Thu Dec 11 12:21:09 UTC 2025","passed","Thu Dec 11 12:21:09 UTC 2025","TestQuestionsAPI","test_questions_api","",""
"Test creating a new category.","3","Test creating a new category successfully","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestCategoryService","test_category_service","",""
"Test successful deletion of a question.","41","test_delete_question","tests.e2e","Thu Dec 11 12:21:09 UTC 2025","passed","Thu Dec 11 12:21:09 UTC 2025","TestQuestionsAPI","test_questions_api","",""
"Test for getting 404 errors when requesting a non-existent category.","10","test_read_nonexistent_category","tests.e2e","Thu Dec 11 12:21:09 UTC 2025","passed","Thu Dec 11 12:21:09 UTC 2025","TestCategoriesAPI","test_categories_api","",""
"Test deleting non-existent question returns 404.","6","Test deleting a non-existent question","tests.integration","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test creating a new question.","4","Test creating a new question successfully","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionService","test_question_service","",""
"Test updating a non-existent category returns None.","1","Test updating a non-existent category","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestCategoryService","test_category_service","",""
"Test getting questions by category.","31","Test filtering questions by category ID","tests.integration","Thu Dec 11 12:21:09 UTC 2025","passed","Thu Dec 11 12:21:09 UTC 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting a non-existent category returns None.","1","Test getting a non-existent category by ID","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestCategoryService","test_category_service","",""
"A test for the successful deletion of a category.","39","test_delete_category","tests.e2e","Thu Dec 11 12:21:09 UTC 2025","passed","Thu Dec 11 12:21:09 UTC 2025","TestCategoriesAPI","test_categories_api","",""
"An update test for a non-existent category should return a 404.","6","Test updating a non-existent category","tests.integration","Thu Dec 11 12:21:09 UTC 2025","passed","Thu Dec 11 12:21:09 UTC 2025","TestCategoriesIntegration","test_categories_integration","",""
"The test for getting a non-existent category should return a 404.","6","Test getting a non-existent category","tests.integration","Thu Dec 11 12:21:09 UTC 2025","passed","Thu Dec 11 12:21:09 UTC 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test updating a category.","3","Test updating an existing category","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestCategoryService","test_category_service","",""
"Test updating non-existent question returns 404.","7","Test updating a non-existent question","tests.integration","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting categories with pagination.","8","Test getting categories with pagination","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestCategoryService","test_category_service","",""
"Test getting a non-existent question returns None.","1","Test getting a non-existent question by ID","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionService","test_question_service","",""
"Test getting a category by name is case insensitive.","2","Test getting a category by name is case-insensitive","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestCategoryService","test_category_service","",""
"Test getting non-existent question by text returns None.","1","Test getting a non-existent question by text","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionService","test_question_service","",""
"Test updating a non-existent question returns None.","2","Test updating a non-existent question","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionService","test_question_service","",""
"Test that creating duplicate question fails.","12","Test failure when creating a duplicate question","tests.integration","Thu Dec 11 12:21:09 UTC 2025","passed","Thu Dec 11 12:21:09 UTC 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test for successful retrieval of a question by ID.","13","test_read_question_by_id","tests.e2e","Thu Dec 11 12:21:09 UTC 2025","passed","Thu Dec 11 12:21:09 UTC 2025","TestQuestionsAPI","test_questions_api","",""
"Test deleting a question.","11","Test successful question deletion","tests.integration","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test that root endpoint is accessible.","11","test_root_endpoint","tests.e2e","Thu Dec 11 12:21:09 UTC 2025","passed","Thu Dec 11 12:21:09 UTC 2025","TestHealthCheck","test_health","",""
"Test partial update of category.","2","Test partial update of a category","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestCategoryService","test_category_service","",""
"A test for successfully deleting a category.","14","Test successful category deletion","tests.integration","Thu Dec 11 12:21:09 UTC 2025","passed","Thu Dec 11 12:21:09 UTC 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test deleting a category.","4","Test deleting an existing category","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestCategoryService","test_category_service","",""
"Test getting a category by ID.","3","Test getting an existing category by ID","tests.unit","Thu Dec 11 12:21:10 UTC 2025","passed","Thu Dec 11 12:21:10 UTC 2025","TestCategoryService","test_category_service","",""
