"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test getting categories with pagination.","8","Test getting categories with pagination","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting a non-existent category returns None.","2","Test getting a non-existent category by ID","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting all categories.","5","Test getting a list of all categories","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting a category by name.","4","Test getting a category by its name","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestCategoryService","test_category_service","",""
"The test for getting a non-existent category should return a 404.","8","Test getting a non-existent category","tests.integration","Fri Sep 12 01:08:41 GMT 2025","passed","Fri Sep 12 01:08:41 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test that creating duplicate question fails.","14","Test failure when creating a duplicate question","tests.integration","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"A cascade deletion test for questions when deleting a category.","25","Test cascade deletion of questions when a category is deleted","tests.integration","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test deleting a category.","5","Test deleting an existing category","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting a non-existent question returns None.","1","Test getting a non-existent question by ID","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestQuestionService","test_question_service","",""
"A test of a successful category update.","11","Test successful category update","tests.integration","Fri Sep 12 01:08:41 GMT 2025","passed","Fri Sep 12 01:08:41 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test updating question's category.","19","Test updating a question's category","tests.integration","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting a category by name is case insensitive.","4","Test getting a category by name is case-insensitive","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestCategoryService","test_category_service","",""
"Test successful question creation.","8","Test successful question creation","tests.integration","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test partial update of category.","2","Test partial update of a category","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestCategoryService","test_category_service","",""
"Test updating a category.","5","Test updating an existing category","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting a category by ID.","4","Test getting an existing category by ID","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestCategoryService","test_category_service","",""
"The test of successful category creation.","27","Test successful category creation","tests.integration","Fri Sep 12 01:08:41 GMT 2025","passed","Fri Sep 12 01:08:41 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test deleting a question.","12","Test successful question deletion","tests.integration","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"An update test for a non-existent category should return a 404.","8","Test updating a non-existent category","tests.integration","Fri Sep 12 01:08:41 GMT 2025","passed","Fri Sep 12 01:08:41 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test updating non-existent question returns 404.","7","Test updating a non-existent question","tests.integration","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test updating a non-existent question returns None.","2","Test updating a non-existent question","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestQuestionService","test_question_service","",""
"Test deleting a non-existent question returns None.","2","Test deleting a non-existent question","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestQuestionService","test_question_service","",""
"Test getting all questions.","4","Test getting a list of all questions","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestQuestionService","test_question_service","",""
"Test partial update of question.","4","Test partial update of a question","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestQuestionService","test_question_service","",""
"The deletion test for a non-existent category should return a 404.","8","Test deleting a non-existent category","tests.integration","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test getting a question by ID.","4","Test getting an existing question by ID","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestQuestionService","test_question_service","",""
"Test for the successful creation of a question.","24","test_create_question","tests.e2e","Fri Sep 12 01:08:41 GMT 2025","passed","Fri Sep 12 01:08:41 GMT 2025","TestQuestionsAPI","test_questions_api","",""
"Test creating a new category.","3","Test creating a new category successfully","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestCategoryService","test_category_service","",""
"Test deleting a non-existent category returns None.","2","Test deleting a non-existent category","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestCategoryService","test_category_service","",""
"A test that verifies the impossibility of creating a duplicate category.","17","Test failure when creating a duplicate category","tests.integration","Fri Sep 12 01:08:41 GMT 2025","passed","Fri Sep 12 01:08:41 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test getting questions by category.","8","Test filtering questions by category","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestQuestionService","test_question_service","",""
"Test for getting 404 errors when requesting a non-existent category.","13","test_read_nonexistent_category","tests.e2e","Fri Sep 12 01:08:41 GMT 2025","passed","Fri Sep 12 01:08:41 GMT 2025","TestCategoriesAPI","test_categories_api","",""
"
Test for successful retrieval of a category by ID.

The `managed_category` fixture provides the ID of an already created category.
","17","test_read_category_by_id","tests.e2e","Fri Sep 12 01:08:41 GMT 2025","passed","Fri Sep 12 01:08:41 GMT 2025","TestCategoriesAPI","test_categories_api","",""
"Test getting question by text is case insensitive.","4","Test getting a question by text is case-insensitive","tests.unit","Fri Sep 12 01:08:42 GMT 2025","passed","Fri Sep 12 01:08:42 GMT 2025","TestQuestionService","test_question_service","",""
"Test that health endpoint returns correct status.","14","test_health_endpoint","tests.e2e","Fri Sep 12 01:08:41 GMT 2025","passed","Fri Sep 12 01:08:41 GMT 2025","TestHealthCheck","test_health","",""
