"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test creating a new category.","5","Test creating a new category successfully","tests.unit","Wed Sep 17 20:02:40 GMT 2025","passed","Wed Sep 17 20:02:40 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting categories with pagination.","11","Test getting categories with pagination","tests.unit","Wed Sep 17 20:02:40 GMT 2025","passed","Wed Sep 17 20:02:40 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting questions by category.","33","Test filtering questions by category ID","tests.integration","Wed Sep 17 20:02:40 GMT 2025","passed","Wed Sep 17 20:02:40 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test partial update of category.","3","Test partial update of a category","tests.unit","Wed Sep 17 20:02:40 GMT 2025","passed","Wed Sep 17 20:02:40 GMT 2025","TestCategoryService","test_category_service","",""
"Test partial update of question.","4","Test partial update of a question","tests.unit","Wed Sep 17 20:02:40 GMT 2025","passed","Wed Sep 17 20:02:40 GMT 2025","TestQuestionService","test_question_service","",""
"Test deleting a non-existent question returns None.","2","Test deleting a non-existent question","tests.unit","Wed Sep 17 20:02:40 GMT 2025","passed","Wed Sep 17 20:02:40 GMT 2025","TestQuestionService","test_question_service","",""
"
Test for successful retrieval of a category by ID.

The `managed_category` fixture provides the ID of an already created category.
","19","test_read_category_by_id","tests.e2e","Wed Sep 17 20:02:39 GMT 2025","passed","Wed Sep 17 20:02:39 GMT 2025","TestCategoriesAPI","test_categories_api","",""
"Test getting a category by name is case insensitive.","4","Test getting a category by name is case-insensitive","tests.unit","Wed Sep 17 20:02:40 GMT 2025","passed","Wed Sep 17 20:02:40 GMT 2025","TestCategoryService","test_category_service","",""
"Test updating a category.","5","Test updating an existing category","tests.unit","Wed Sep 17 20:02:40 GMT 2025","passed","Wed Sep 17 20:02:40 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting questions by category.","11","Test filtering questions by category","tests.unit","Wed Sep 17 20:02:40 GMT 2025","passed","Wed Sep 17 20:02:40 GMT 2025","TestQuestionService","test_question_service","",""
"Test getting a category by name.","5","Test getting a category by its name","tests.unit","Wed Sep 17 20:02:40 GMT 2025","passed","Wed Sep 17 20:02:40 GMT 2025","TestCategoryService","test_category_service","",""
"Test deleting a question.","15","Test successful question deletion","tests.integration","Wed Sep 17 20:02:40 GMT 2025","passed","Wed Sep 17 20:02:40 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"A test of a successful category update.","11","Test successful category update","tests.integration","Wed Sep 17 20:02:39 GMT 2025","passed","Wed Sep 17 20:02:39 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"The test of getting a category by ID.","5","Test getting a category by its ID","tests.integration","Wed Sep 17 20:02:39 GMT 2025","passed","Wed Sep 17 20:02:39 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test for the successful creation of a question.","23","test_create_question","tests.e2e","Wed Sep 17 20:02:39 GMT 2025","passed","Wed Sep 17 20:02:39 GMT 2025","TestQuestionsAPI","test_questions_api","",""
"Test that health endpoint returns correct status.","14","test_health_endpoint","tests.e2e","Wed Sep 17 20:02:39 GMT 2025","passed","Wed Sep 17 20:02:39 GMT 2025","TestHealthCheck","test_health","",""
"Test updating a non-existent category returns None.","3","Test updating a non-existent category","tests.unit","Wed Sep 17 20:02:40 GMT 2025","passed","Wed Sep 17 20:02:40 GMT 2025","TestCategoryService","test_category_service","",""
