"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test deleting a question.","4","Test deleting an existing question","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestQuestionService","test_question_service","",""
"Test partial update of category.","2","Test partial update of a category","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting all questions.","4","Test getting a list of all questions","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestQuestionService","test_question_service","",""
"Test updating question's category.","14","Test updating a question's category","tests.integration","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"The test of getting a category by ID.","4","Test getting a category by its ID","tests.integration","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test getting non-existent question by text returns None.","1","Test getting a non-existent question by text","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestQuestionService","test_question_service","",""
"Test getting a non-existent question returns None.","1","Test getting a non-existent question by ID","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestQuestionService","test_question_service","",""
"Test updating a category.","4","Test updating an existing category","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestCategoryService","test_category_service","",""
"Test updating a question.","3","Test updating an existing question","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestQuestionService","test_question_service","",""
"Test deleting non-existent question returns 404.","7","Test deleting a non-existent question","tests.integration","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test deleting a category.","4","Test deleting an existing category","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestCategoryService","test_category_service","",""
"Test deleting a question.","12","Test successful question deletion","tests.integration","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test for successful retrieval of a question by ID.","19","test_read_question_by_id","tests.e2e","Thu Oct 09 03:53:59 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestQuestionsAPI","test_questions_api","",""
"Test updating a non-existent question returns None.","2","Test updating a non-existent question","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestQuestionService","test_question_service","",""
"The deletion test for a non-existent category should return a 404.","6","Test deleting a non-existent category","tests.integration","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test that creating duplicate question fails.","11","Test failure when creating a duplicate question","tests.integration","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test deleting a non-existent category returns None.","2","Test deleting a non-existent category","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestCategoryService","test_category_service","",""
"Test updating a non-existent category returns None.","2","Test updating a non-existent category","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestCategoryService","test_category_service","",""
"Test getting a category by name.","4","Test getting a category by its name","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestCategoryService","test_category_service","",""
"A test for the successful deletion of a category.","38","test_delete_category","tests.e2e","Thu Oct 09 03:53:59 GMT 2025","passed","Thu Oct 09 03:53:59 GMT 2025","TestCategoriesAPI","test_categories_api","",""
"Test updating a question.","8","Test successful question update","tests.integration","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"
Test for successful retrieval of a category by ID.

The `managed_category` fixture provides the ID of an already created category.
","14","test_read_category_by_id","tests.e2e","Thu Oct 09 03:53:59 GMT 2025","passed","Thu Oct 09 03:53:59 GMT 2025","TestCategoriesAPI","test_categories_api","",""
"A test for successfully deleting a category.","11","Test successful category deletion","tests.integration","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test getting all categories.","5","Test getting a list of all categories","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestCategoryService","test_category_service","",""
"Test deleting a non-existent question returns None.","1","Test deleting a non-existent question","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestQuestionService","test_question_service","",""
"Test getting question by text is case insensitive.","4","Test getting a question by text is case-insensitive","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestQuestionService","test_question_service","",""
"Test that health endpoint returns correct status.","11","test_health_endpoint","tests.e2e","Thu Oct 09 03:53:59 GMT 2025","passed","Thu Oct 09 03:53:59 GMT 2025","TestHealthCheck","test_health","",""
"The test for getting a non-existent category should return a 404.","6","Test getting a non-existent category","tests.integration","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test partial update of question.","3","Test partial update of a question","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestQuestionService","test_question_service","",""
"Test for the successful creation of a question.","18","test_create_question","tests.e2e","Thu Oct 09 03:53:59 GMT 2025","passed","Thu Oct 09 03:53:59 GMT 2025","TestQuestionsAPI","test_questions_api","",""
"Test getting categories with pagination.","8","Test getting categories with pagination","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestCategoryService","test_category_service","",""
"Test creating a new question.","4","Test creating a new question successfully","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestQuestionService","test_question_service","",""
"Test successful deletion of a question.","41","test_delete_question","tests.e2e","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestQuestionsAPI","test_questions_api","",""
"A test that verifies the impossibility of creating a duplicate category.","15","Test failure when creating a duplicate category","tests.integration","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test getting a non-existent category by name returns None.","2","Test getting a non-existent category by name","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestCategoryService","test_category_service","",""
"Test creating a new category.","4","Test creating a new category successfully","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestCategoryService","test_category_service","",""
"The test of successful category creation.","24","Test successful category creation","tests.integration","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test getting questions from a category with no questions.","14","test_get_questions_empty_category","tests.e2e","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestQuestionsAPI","test_questions_api","",""
"A cascade deletion test for questions when deleting a category.","21","Test cascade deletion of questions when a category is deleted","tests.integration","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test getting question by ID.","4","Test getting a single question by its ID","tests.integration","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestQuestionsIntegration","test_questions_integration","",""
"Test getting questions by category.","8","Test filtering questions by category","tests.unit","Thu Oct 09 03:54:01 GMT 2025","passed","Thu Oct 09 03:54:01 GMT 2025","TestQuestionService","test_question_service","",""
"An update test for a non-existent category should return a 404.","6","Test updating a non-existent category","tests.integration","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestCategoriesIntegration","test_categories_integration","",""
"Test retrieving all questions without filters.","13","test_get_all_questions","tests.e2e","Thu Oct 09 03:54:00 GMT 2025","passed","Thu Oct 09 03:54:00 GMT 2025","TestQuestionsAPI","test_questions_api","",""
